Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-11 00:00:00+02:00,12133.599609375,12227.400390625,12117.33984375,12155.8095703125,95140700,0,0
2019-06-12 00:00:00+02:00,12093.98046875,12132.2802734375,12068.1103515625,12115.6796875,69957400,0,0
2019-06-13 00:00:00+02:00,12095.2099609375,12201.7802734375,12079.599609375,12169.0498046875,69172100,0,0
2019-06-14 00:00:00+02:00,12124.3603515625,12136.650390625,12049.759765625,12096.400390625,70037500,0,0
2019-06-17 00:00:00+02:00,12112.4697265625,12124.6796875,12059.919921875,12085.8203125,84991300,0,0
2019-06-18 00:00:00+02:00,12069.3701171875,12358.0,11987.5498046875,12331.75,153990400,0,0
2019-06-19 00:00:00+02:00,12321.4296875,12346.7001953125,12291.1904296875,12308.5302734375,104190600,0,0
2019-06-20 00:00:00+02:00,12409.580078125,12438.3701171875,12355.3896484375,12355.3896484375,95166000,0,0
2019-06-21 00:00:00+02:00,12351.98046875,12425.2001953125,12316.41015625,12339.919921875,210689700,0,0
2019-06-24 00:00:00+02:00,12308.1103515625,12341.5595703125,12250.7099609375,12274.5703125,89756300,0,0
2019-06-25 00:00:00+02:00,12226.8798828125,12284.5703125,12213.41015625,12228.4404296875,73907200,0,0
2019-06-26 00:00:00+02:00,12210.51953125,12315.83984375,12189.490234375,12245.3203125,87524700,0,0
2019-06-27 00:00:00+02:00,12308.259765625,12334.5703125,12209.33984375,12271.0302734375,85035600,0,0
2019-06-28 00:00:00+02:00,12302.76953125,12408.2197265625,12297.6298828125,12398.7998046875,99449300,0,0
2019-07-01 00:00:00+02:00,12616.33984375,12619.6796875,12519.2998046875,12521.3798828125,93740000,0,0
2019-07-02 00:00:00+02:00,12546.9296875,12548.2197265625,12484.259765625,12526.7197265625,68934500,0,0
2019-07-03 00:00:00+02:00,12548.2998046875,12631.8095703125,12545.7900390625,12616.240234375,70392700,0,0
2019-07-04 00:00:00+02:00,12644.349609375,12656.0498046875,12616.2900390625,12629.900390625,54651300,0,0
2019-07-05 00:00:00+02:00,12632.1201171875,12632.1201171875,12522.1103515625,12568.5302734375,79900200,0,0
2019-07-08 00:00:00+02:00,12541.1796875,12587.4404296875,12507.7197265625,12543.509765625,91084400,0,0
2019-07-09 00:00:00+02:00,12436.9697265625,12477.580078125,12364.16015625,12436.5498046875,105796900,0,0
2019-07-10 00:00:00+02:00,12412.990234375,12448.8095703125,12356.7998046875,12373.41015625,80443400,0,0
2019-07-11 00:00:00+02:00,12401.01953125,12417.9296875,12307.33984375,12332.1201171875,78192200,0,0
2019-07-12 00:00:00+02:00,12318.5,12354.8701171875,12304.98046875,12323.3203125,78381800,0,0
2019-07-15 00:00:00+02:00,12346.58984375,12434.1396484375,12301.080078125,12387.33984375,70764100,0,0
2019-07-16 00:00:00+02:00,12392.1904296875,12465.1904296875,12366.9697265625,12430.9697265625,75136100,0,0
2019-07-17 00:00:00+02:00,12429.8701171875,12453.330078125,12324.330078125,12341.0302734375,72857800,0,0
2019-07-18 00:00:00+02:00,12194.330078125,12296.2998046875,12172.58984375,12227.849609375,73275500,0,0
2019-07-19 00:00:00+02:00,12302.6396484375,12340.1103515625,12211.669921875,12260.0703125,77803200,0,0
2019-07-22 00:00:00+02:00,12243.580078125,12346.01953125,12236.7001953125,12289.400390625,58508700,0,0
2019-07-23 00:00:00+02:00,12384.66015625,12531.16015625,12369.1904296875,12490.740234375,94402100,0,0
2019-07-24 00:00:00+02:00,12510.51953125,12550.33984375,12476.5498046875,12522.8896484375,93206200,0,0
2019-07-25 00:00:00+02:00,12576.01953125,12599.9296875,12299.099609375,12362.099609375,115937000,0,0
2019-07-26 00:00:00+02:00,12363.8603515625,12428.0498046875,12356.150390625,12419.900390625,71108800,0,0
2019-07-29 00:00:00+02:00,12398.2900390625,12473.9697265625,12387.580078125,12417.4697265625,64309600,0,0
2019-07-30 00:00:00+02:00,12398.240234375,12404.509765625,12115.2802734375,12147.240234375,114710200,0,0
2019-07-31 00:00:00+02:00,12149.08984375,12226.490234375,12139.0302734375,12189.0400390625,91199000,0,0
2019-08-01 00:00:00+02:00,12134.7099609375,12254.0302734375,12129.330078125,12253.150390625,87758900,0,0
2019-08-02 00:00:00+02:00,12033.6796875,12034.91015625,11836.75,11872.4404296875,138678400,0,0
2019-08-05 00:00:00+02:00,11758.4404296875,11797.51953125,11628.5703125,11658.509765625,113784300,0,0
2019-08-06 00:00:00+02:00,11690.26953125,11748.830078125,11567.9599609375,11567.9599609375,86220300,0,0
2019-08-07 00:00:00+02:00,11636.33984375,11747.740234375,11559.759765625,11650.150390625,108829300,0,0
2019-08-08 00:00:00+02:00,11752.9599609375,11845.41015625,11683.990234375,11845.41015625,101153300,0,0
2019-08-09 00:00:00+02:00,11806.8203125,11865.6298828125,11674.1103515625,11693.7998046875,107173100,0,0
2019-08-12 00:00:00+02:00,11801.0595703125,11836.9697265625,11647.009765625,11679.6796875,76120900,0,0
2019-08-13 00:00:00+02:00,11632.849609375,11835.8798828125,11539.6298828125,11750.1298828125,116609400,0,0
2019-08-14 00:00:00+02:00,11758.75,11759.5703125,11459.3701171875,11492.66015625,106028900,0,0
2019-08-15 00:00:00+02:00,11522.4599609375,11530.009765625,11266.48046875,11412.669921875,116680900,0,0
2019-08-16 00:00:00+02:00,11460.650390625,11578.83984375,11447.33984375,11562.740234375,114055600,0,0
2019-08-19 00:00:00+02:00,11679.7197265625,11759.0,11625.669921875,11715.3701171875,78455800,0,0
2019-08-20 00:00:00+02:00,11711.7802734375,11764.9296875,11618.9296875,11651.1796875,68833300,0,0
2019-08-21 00:00:00+02:00,11673.66015625,11824.66015625,11673.3701171875,11802.849609375,62803500,0,0
2019-08-22 00:00:00+02:00,11756.2099609375,11853.1396484375,11715.259765625,11747.0400390625,74446100,0,0
2019-08-23 00:00:00+02:00,11805.48046875,11823.1201171875,11611.509765625,11611.509765625,90301100,0,0
2019-08-26 00:00:00+02:00,11619.66015625,11696.7802734375,11551.990234375,11658.0400390625,54752500,0,0
2019-08-27 00:00:00+02:00,11638.509765625,11778.6201171875,11616.08984375,11730.01953125,82363700,0,0
2019-08-28 00:00:00+02:00,11704.669921875,11717.7900390625,11573.6396484375,11701.01953125,59962600,0,0
2019-08-29 00:00:00+02:00,11686.83984375,11853.91015625,11661.73046875,11838.8798828125,72992700,0,0
2019-08-30 00:00:00+02:00,11850.2998046875,11989.4404296875,11845.16015625,11939.2802734375,77686500,0,0
2019-09-02 00:00:00+02:00,11939.990234375,11994.1103515625,11929.91015625,11953.7802734375,46207600,0,0
2019-09-03 00:00:00+02:00,11921.9404296875,11956.6904296875,11869.2802734375,11910.8603515625,66704200,0,0
2019-09-04 00:00:00+02:00,12043.9599609375,12078.400390625,11999.830078125,12025.0400390625,63323800,0,0
2019-09-05 00:00:00+02:00,12117.900390625,12151.3095703125,12084.169921875,12126.7802734375,89831600,0,0
2019-09-06 00:00:00+02:00,12146.0,12205.099609375,12131.2900390625,12191.73046875,80411000,0,0
2019-09-09 00:00:00+02:00,12210.8701171875,12245.1103515625,12189.599609375,12226.099609375,74246100,0,0
2019-09-10 00:00:00+02:00,12210.8798828125,12292.1396484375,12179.8798828125,12268.7099609375,107899800,0,0
2019-09-11 00:00:00+02:00,12341.83984375,12394.2802734375,12317.6103515625,12359.0703125,90579200,0,0
2019-09-12 00:00:00+02:00,12399.400390625,12471.830078125,12311.8095703125,12410.25,111214300,0,0
2019-09-13 00:00:00+02:00,12412.7197265625,12494.25,12408.9296875,12468.5302734375,90990500,0,0
2019-09-16 00:00:00+02:00,12387.6796875,12421.25,12362.98046875,12380.3095703125,80505200,0,0
2019-09-17 00:00:00+02:00,12370.9599609375,12392.9697265625,12303.509765625,12372.6103515625,77784600,0,0
2019-09-18 00:00:00+02:00,12361.23046875,12416.0498046875,12354.490234375,12389.6201171875,70537600,0,0
2019-09-19 00:00:00+02:00,12355.919921875,12466.7802734375,12354.830078125,12457.7001953125,81542000,0,0
2019-09-20 00:00:00+02:00,12462.5703125,12490.83984375,12418.5,12468.009765625,192994000,0,0
2019-09-23 00:00:00+02:00,12432.2998046875,12441.01953125,12264.1396484375,12342.330078125,80383600,0,0
2019-09-24 00:00:00+02:00,12368.9599609375,12375.3095703125,12307.150390625,12307.150390625,60350800,0,0
2019-09-25 00:00:00+02:00,12250.080078125,12261.0595703125,12141.8203125,12234.1796875,72631600,0,0
2019-09-26 00:00:00+02:00,12227.76953125,12313.150390625,12223.2900390625,12288.5400390625,78923300,0,0
2019-09-27 00:00:00+02:00,12327.7900390625,12404.4697265625,12324.7099609375,12380.9404296875,66140900,0,0
2019-09-30 00:00:00+02:00,12367.8095703125,12441.0302734375,12346.9404296875,12428.080078125,70129900,0,0
2019-10-01 00:00:00+02:00,12469.669921875,12497.2802734375,12263.830078125,12263.830078125,78839200,0,0
2019-10-02 00:00:00+02:00,12221.740234375,12226.8603515625,11925.25,11925.25,95636000,0,0
2019-10-04 00:00:00+02:00,11958.3095703125,12012.91015625,11878.98046875,12012.8095703125,88134300,0,0
2019-10-07 00:00:00+02:00,12008.76953125,12105.08984375,11969.3203125,12097.4296875,65614000,0,0
2019-10-08 00:00:00+02:00,12097.8896484375,12097.9404296875,11933.01953125,11970.2001953125,80877600,0,0
2019-10-09 00:00:00+02:00,11973.8203125,12165.5302734375,11953.1201171875,12094.259765625,68812700,0,0
2019-10-10 00:00:00+02:00,12082.8896484375,12202.7099609375,12029.4599609375,12164.2001953125,88437900,0,0
2019-10-11 00:00:00+02:00,12248.8798828125,12511.650390625,12240.9404296875,12511.650390625,100870000,0,0
2019-10-14 00:00:00+02:00,12468.7802734375,12495.240234375,12387.9501953125,12486.5595703125,59086900,0,0
2019-10-15 00:00:00+02:00,12565.6796875,12682.400390625,12511.900390625,12629.7900390625,94185500,0,0
2019-10-16 00:00:00+02:00,12644.1796875,12698.3701171875,12603.830078125,12670.1103515625,99475900,0,0
2019-10-17 00:00:00+02:00,12655.3203125,12814.490234375,12647.8603515625,12654.9501953125,99302200,0,0
2019-10-18 00:00:00+02:00,12637.009765625,12700.3798828125,12603.169921875,12633.599609375,88676100,0,0
2019-10-21 00:00:00+02:00,12661.9296875,12787.349609375,12646.2802734375,12747.9599609375,80978200,0,0
2019-10-22 00:00:00+02:00,12757.73046875,12791.3095703125,12730.7001953125,12754.6904296875,79430700,0,0
2019-10-23 00:00:00+02:00,12702.919921875,12819.2197265625,12699.849609375,12798.1904296875,76218700,0,0
2019-10-24 00:00:00+02:00,12860.6298828125,12914.240234375,12820.669921875,12872.099609375,84318900,0,0
2019-10-25 00:00:00+02:00,12886.419921875,12895.849609375,12834.0,12894.509765625,59800700,0,0
2019-10-28 00:00:00+01:00,12897.400390625,12986.490234375,12892.83984375,12941.7099609375,69024100,0,0
2019-10-29 00:00:00+01:00,12946.33984375,12951.8798828125,12897.33984375,12939.6201171875,76948300,0,0
2019-10-30 00:00:00+01:00,12929.419921875,12944.259765625,12830.330078125,12910.23046875,100397400,0,0
2019-10-31 00:00:00+01:00,12937.58984375,12953.33984375,12795.08984375,12866.7900390625,100660900,0,0
2019-11-01 00:00:00+01:00,12912.08984375,12992.0703125,12896.7197265625,12961.0498046875,65905400,0,0
2019-11-04 00:00:00+01:00,13022.9501953125,13171.169921875,13019.1796875,13136.2802734375,84782400,0,0
2019-11-05 00:00:00+01:00,13134.330078125,13166.080078125,13112.650390625,13148.5,83190400,0,0
2019-11-06 00:00:00+01:00,13150.9404296875,13187.66015625,13110.91015625,13179.8896484375,80045600,0,0
2019-11-07 00:00:00+01:00,13258.259765625,13300.759765625,13227.3701171875,13289.4599609375,117100600,0,0
2019-11-08 00:00:00+01:00,13248.6201171875,13278.1796875,13195.830078125,13228.5595703125,95599200,0,0
2019-11-11 00:00:00+01:00,13170.1796875,13225.6201171875,13144.08984375,13198.3701171875,72597200,0,0
2019-11-12 00:00:00+01:00,13243.5302734375,13308.259765625,13214.66015625,13283.509765625,82741400,0,0
2019-11-13 00:00:00+01:00,13244.0498046875,13273.8203125,13139.25,13230.0703125,77193800,0,0
2019-11-14 00:00:00+01:00,13198.330078125,13219.2998046875,13159.6904296875,13180.23046875,81582700,0,0
2019-11-15 00:00:00+01:00,13261.7197265625,13261.7197265625,13172.8896484375,13241.75,81039800,0,0
2019-11-18 00:00:00+01:00,13255.7802734375,13282.41015625,13137.8798828125,13207.009765625,69775200,0,0
2019-11-19 00:00:00+01:00,13235.2802734375,13374.26953125,13187.91015625,13221.1201171875,68664200,0,0
2019-11-20 00:00:00+01:00,13127.4501953125,13182.2197265625,13071.330078125,13158.1396484375,68735300,0,0
2019-11-21 00:00:00+01:00,13083.0,13171.849609375,13043.900390625,13137.7001953125,74515800,0,0
2019-11-22 00:00:00+01:00,13145.76953125,13244.5703125,13120.6298828125,13163.8798828125,74716200,0,0
2019-11-25 00:00:00+01:00,13247.509765625,13268.9697265625,13210.25,13246.4501953125,54920200,0,0
2019-11-26 00:00:00+01:00,13256.400390625,13261.98046875,13193.75,13236.419921875,89580100,0,0
2019-11-27 00:00:00+01:00,13291.08984375,13314.919921875,13219.4296875,13287.0703125,67304300,0,0
2019-11-28 00:00:00+01:00,13247.6103515625,13259.2900390625,13215.7099609375,13245.580078125,36771000,0,0
2019-11-29 00:00:00+01:00,13179.25,13290.330078125,13165.0703125,13236.3798828125,71753700,0,0
2019-12-02 00:00:00+01:00,13264.9296875,13338.25,12954.5,12964.6796875,105692200,0,0
2019-12-03 00:00:00+01:00,13039.6103515625,13086.0302734375,12927.0703125,12989.2900390625,87003100,0,0
2019-12-04 00:00:00+01:00,12998.66015625,13157.3603515625,12995.3203125,13140.5703125,68441900,0,0
2019-12-05 00:00:00+01:00,13144.3798828125,13188.6396484375,13054.7998046875,13054.7998046875,54216400,0,0
2019-12-06 00:00:00+01:00,13087.509765625,13171.2099609375,13055.98046875,13166.580078125,60141700,0,0
2019-12-09 00:00:00+01:00,13147.5703125,13170.76953125,13100.240234375,13105.6103515625,50345100,0,0
2019-12-10 00:00:00+01:00,13065.830078125,13091.7099609375,12886.5498046875,13070.7197265625,80064000,0,0
2019-12-11 00:00:00+01:00,13075.4296875,13169.76953125,13042.7001953125,13146.740234375,69220500,0,0
2019-12-12 00:00:00+01:00,13167.5595703125,13287.8095703125,13105.0703125,13221.6396484375,83998800,0,0
2019-12-13 00:00:00+01:00,13383.259765625,13423.41015625,13255.5498046875,13282.7197265625,106137100,0,0
2019-12-16 00:00:00+01:00,13349.8603515625,13425.849609375,13338.3798828125,13407.66015625,71200800,0,0
2019-12-17 00:00:00+01:00,13391.26953125,13394.4697265625,13269.4296875,13287.830078125,79260500,0,0
2019-12-18 00:00:00+01:00,13266.349609375,13286.0,13215.8798828125,13222.16015625,71001000,0,0
2019-12-19 00:00:00+01:00,13226.7001953125,13248.98046875,13140.2197265625,13211.9599609375,84018200,0,0
2019-12-20 00:00:00+01:00,13210.259765625,13324.1103515625,13201.7998046875,13318.900390625,170723200,0,0
2019-12-23 00:00:00+01:00,13304.76953125,13331.8603515625,13285.5498046875,13300.98046875,56215400,0,0
2019-12-27 00:00:00+01:00,13338.3203125,13381.4404296875,13311.51953125,13337.1103515625,43758600,0,0
2019-12-30 00:00:00+01:00,13301.4296875,13316.6201171875,13244.169921875,13249.009765625,31427400,0,0
2020-01-02 00:00:00+01:00,13233.7099609375,13425.0302734375,13225.16015625,13385.9296875,75341400,0,0
2020-01-03 00:00:00+01:00,13266.3896484375,13282.740234375,13120.7197265625,13219.1396484375,80793400,0,0
2020-01-06 00:00:00+01:00,13085.490234375,13143.1103515625,12948.169921875,13126.990234375,71778600,0,0
2020-01-07 00:00:00+01:00,13199.58984375,13283.8798828125,13166.400390625,13226.830078125,78282300,0,0
2020-01-08 00:00:00+01:00,13140.490234375,13334.0400390625,13106.26953125,13320.1796875,88178800,0,0
2020-01-09 00:00:00+01:00,13474.759765625,13523.33984375,13456.7802734375,13495.0595703125,86965600,0,0
2020-01-10 00:00:00+01:00,13533.4599609375,13548.2001953125,13483.3095703125,13483.3095703125,77941000,0,0
2020-01-13 00:00:00+01:00,13521.8603515625,13529.2099609375,13404.7197265625,13451.51953125,67208300,0,0
2020-01-14 00:00:00+01:00,13439.2001953125,13487.900390625,13362.2001953125,13456.490234375,74555400,0,0
2020-01-15 00:00:00+01:00,13444.9501953125,13458.91015625,13388.48046875,13432.2998046875,72046400,0,0
2020-01-16 00:00:00+01:00,13463.4599609375,13492.740234375,13382.98046875,13429.4296875,39611800,0,0
2020-01-17 00:00:00+01:00,13513.48046875,13557.7802734375,13497.2998046875,13526.1298828125,86342800,0,0
2020-01-20 00:00:00+01:00,13503.830078125,13550.830078125,13487.2099609375,13548.9404296875,52882400,0,0
2020-01-21 00:00:00+01:00,13456.900390625,13560.6796875,13443.25,13555.8701171875,64630900,0,0
2020-01-22 00:00:00+01:00,13601.650390625,13640.0595703125,13498.0302734375,13515.75,73130700,0,0
2020-01-23 00:00:00+01:00,13455.900390625,13486.1396484375,13382.23046875,13388.419921875,90749900,0,0
2020-01-24 00:00:00+01:00,13512.83984375,13604.849609375,13510.7900390625,13576.6796875,87986400,0,0
2020-01-27 00:00:00+01:00,13374.990234375,13399.419921875,13195.2802734375,13204.76953125,101409200,0,0
2020-01-28 00:00:00+01:00,13274.009765625,13327.1201171875,13163.3603515625,13323.6904296875,91825300,0,0
2020-01-29 00:00:00+01:00,13316.419921875,13371.2998046875,13296.0302734375,13345.0,67876800,0,0
2020-01-30 00:00:00+01:00,13186.490234375,13262.1796875,13118.9697265625,13157.1201171875,100706100,0,0
2020-01-31 00:00:00+01:00,13196.7998046875,13208.4697265625,12973.7001953125,12981.9697265625,106903800,0,0
2020-02-03 00:00:00+01:00,13033.169921875,13077.5703125,12987.5302734375,13045.1904296875,81389100,0,0
2020-02-04 00:00:00+01:00,13135.6103515625,13282.6298828125,13131.0703125,13281.740234375,80887400,0,0
2020-02-05 00:00:00+01:00,13224.26953125,13488.580078125,13223.1396484375,13478.330078125,108453900,0,0
2020-02-06 00:00:00+01:00,13570.330078125,13606.9697265625,13533.66015625,13574.8203125,114567900,0,0
2020-02-07 00:00:00+01:00,13530.76953125,13551.0302734375,13463.98046875,13513.8095703125,87036900,0,0
2020-02-10 00:00:00+01:00,13476.0,13501.740234375,13445.41015625,13494.0302734375,60456500,0,0
2020-02-11 00:00:00+01:00,13604.740234375,13668.4296875,13557.9599609375,13627.83984375,104753500,0,0
2020-02-12 00:00:00+01:00,13671.150390625,13758.7001953125,13658.150390625,13749.7802734375,86733300,0,0
2020-02-13 00:00:00+01:00,13695.9296875,13745.4296875,13576.9599609375,13745.4296875,92087000,0,0
2020-02-14 00:00:00+01:00,13756.4697265625,13788.509765625,13728.1201171875,13744.2099609375,66314900,0,0
2020-02-17 00:00:00+01:00,13770.669921875,13795.240234375,13754.0400390625,13783.8896484375,57400100,0,0
2020-02-18 00:00:00+01:00,13668.9404296875,13731.3896484375,13660.4501953125,13681.1904296875,82088700,0,0
2020-02-19 00:00:00+01:00,13751.0498046875,13789.0,13710.7802734375,13789.0,90192900,0,0
2020-02-20 00:00:00+01:00,13774.4404296875,13788.41015625,13664.0,13664.0,86435200,0,0
2020-02-21 00:00:00+01:00,13609.9404296875,13689.23046875,13500.5,13579.330078125,108765400,0,0
2020-02-24 00:00:00+01:00,13231.3798828125,13236.580078125,12982.1396484375,13035.240234375,165148900,0,0
2020-02-25 00:00:00+01:00,13132.0400390625,13132.0400390625,12778.66015625,12790.490234375,129552500,0,0
2020-02-26 00:00:00+01:00,12682.16015625,12849.169921875,12368.0498046875,12774.8798828125,163618900,0,0
2020-02-27 00:00:00+01:00,12526.599609375,12593.6201171875,12211.6298828125,12367.4599609375,191240900,0,0
2020-02-28 00:00:00+01:00,11891.8701171875,12008.58984375,11724.1201171875,11890.349609375,274623700,0,0
2020-03-02 00:00:00+01:00,12030.26953125,12121.599609375,11624.6298828125,11857.8701171875,207214100,0,0
2020-03-03 00:00:00+01:00,12013.0595703125,12272.990234375,11906.8203125,11985.3896484375,195936600,0,0
2020-03-04 00:00:00+01:00,11992.58984375,12199.8203125,11929.240234375,12127.6904296875,147845700,0,0
2020-03-05 00:00:00+01:00,12191.41015625,12207.76953125,11844.8798828125,11944.7197265625,148086000,0,0
2020-03-06 00:00:00+01:00,11694.5595703125,11769.849609375,11447.2001953125,11541.8701171875,195038500,0,0
2020-03-09 00:00:00+01:00,10690.080078125,10995.2197265625,10556.6396484375,10625.01953125,305324300,0,0
2020-03-10 00:00:00+01:00,10724.98046875,11032.2900390625,10423.900390625,10475.490234375,267400800,0,0
2020-03-11 00:00:00+01:00,10601.849609375,10761.4296875,10390.509765625,10438.6796875,216708900,0,0
2020-03-12 00:00:00+01:00,9863.990234375,9932.5595703125,9139.1201171875,9161.1298828125,390477000,0,0
2020-03-13 00:00:00+01:00,9480.7802734375,9985.740234375,9064.6796875,9232.080078125,325900900,0,0
2020-03-16 00:00:00+01:00,8728.48046875,8967.1103515625,8255.650390625,8742.25,302202400,0,0
2020-03-17 00:00:00+01:00,9141.169921875,9145.9296875,8423.5595703125,8939.099609375,220092600,0,0
2020-03-18 00:00:00+01:00,8613.349609375,8670.41015625,8400.1796875,8441.7099609375,207558900,0,0
2020-03-19 00:00:00+01:00,8495.9404296875,8668.48046875,8257.5302734375,8610.4296875,205539300,0,0
2020-03-20 00:00:00+01:00,9080.490234375,9201.0703125,8838.2998046875,8928.9501953125,286466000,0,0
2020-03-23 00:00:00+01:00,8536.330078125,9071.1396484375,8480.2802734375,8741.150390625,197208600,0,0
2020-03-24 00:00:00+01:00,9242.0595703125,9700.5703125,9102.169921875,9700.5703125,203840700,0,0
2020-03-25 00:00:00+01:00,9987.3701171875,10137.6201171875,9460.91015625,9874.259765625,204692500,0,0
2020-03-26 00:00:00+01:00,9621.240234375,10000.9599609375,9526.169921875,10000.9599609375,160450300,0,0
2020-03-27 00:00:00+01:00,9793.5,9886.1796875,9541.830078125,9632.51953125,156138300,0,0
2020-03-30 00:00:00+02:00,9725.8798828125,9817.509765625,9453.7900390625,9815.9697265625,131120200,0,0
2020-03-31 00:00:00+02:00,9970.7900390625,10096.419921875,9703.8798828125,9935.83984375,151505700,0,0
2020-04-01 00:00:00+02:00,9610.669921875,9686.4599609375,9498.0498046875,9544.75,132862200,0,0
2020-04-02 00:00:00+02:00,9587.4501953125,9650.26953125,9337.01953125,9570.8203125,144225800,0,0
2020-04-03 00:00:00+02:00,9535.26953125,9626.7197265625,9470.2001953125,9525.76953125,116245300,0,0
2020-04-06 00:00:00+02:00,9889.0302734375,10097.3095703125,9841.490234375,10075.169921875,126692200,0,0
2020-04-07 00:00:00+02:00,10464.1103515625,10590.41015625,10225.01953125,10356.7001953125,149513100,0,0
2020-04-08 00:00:00+02:00,10301.5595703125,10340.7900390625,10198.2197265625,10332.8896484375,102430700,0,0
2020-04-09 00:00:00+02:00,10490.650390625,10649.7900390625,10311.7001953125,10564.740234375,134477100,0,0
2020-04-14 00:00:00+02:00,10733.9697265625,10820.169921875,10658.9599609375,10696.5595703125,106043700,0,0
2020-04-15 00:00:00+02:00,10678.1904296875,10678.1904296875,10243.1103515625,10279.759765625,133088500,0,0
2020-04-16 00:00:00+02:00,10420.259765625,10438.3701171875,10236.240234375,10301.5400390625,106131500,0,0
2020-04-17 00:00:00+02:00,10607.349609375,10756.7802734375,10542.7099609375,10625.7802734375,143341400,0,0
2020-04-20 00:00:00+02:00,10704.349609375,10707.3095703125,10444.5498046875,10675.900390625,103611100,0,0
2020-04-21 00:00:00+02:00,10519.4404296875,10524.73046875,10249.849609375,10249.849609375,121194400,0,0
2020-04-22 00:00:00+02:00,10370.25,10425.01953125,10321.2001953125,10415.0302734375,92389500,0,0
2020-04-23 00:00:00+02:00,10437.3798828125,10608.3896484375,10325.1103515625,10513.7900390625,97907700,0,0
2020-04-24 00:00:00+02:00,10299.3095703125,10486.4697265625,10299.3095703125,10336.08984375,120035000,0,0
2020-04-27 00:00:00+02:00,10551.0703125,10660.3603515625,10523.099609375,10659.990234375,122476600,0,0
2020-04-28 00:00:00+02:00,10658.4697265625,10897.8203125,10651.580078125,10795.6298828125,146549900,0,0
2020-04-29 00:00:00+02:00,10812.740234375,11125.349609375,10789.51953125,11107.740234375,145350700,0,0
2020-04-30 00:00:00+02:00,11195.2099609375,11235.5703125,10839.2998046875,10861.6396484375,162733400,0,0
2020-05-04 00:00:00+02:00,10543.3603515625,10578.4296875,10426.0595703125,10466.7998046875,140425100,0,0
2020-05-05 00:00:00+02:00,10627.0703125,10736.9501953125,10518.9404296875,10729.4599609375,103766700,0,0
2020-05-06 00:00:00+02:00,10716.509765625,10773.8603515625,10598.900390625,10606.2001953125,94905700,0,0
2020-05-07 00:00:00+02:00,10640.76953125,10761.8603515625,10617.23046875,10759.26953125,102151600,0,0
2020-05-08 00:00:00+02:00,10882.4404296875,10918.3203125,10819.0703125,10904.48046875,81795700,0,0
2020-05-11 00:00:00+02:00,10948.240234375,10986.2197265625,10740.8203125,10824.990234375,88080900,0,0
2020-05-12 00:00:00+02:00,10777.740234375,10886.009765625,10772.580078125,10819.5,88857600,0,0
2020-05-13 00:00:00+02:00,10669.990234375,10698.1298828125,10530.3203125,10542.66015625,108739000,0,0
2020-05-14 00:00:00+02:00,10418.0400390625,10474.080078125,10160.8896484375,10337.01953125,133623600,0,0
2020-05-15 00:00:00+02:00,10470.849609375,10547.1904296875,10382.5400390625,10465.169921875,116082600,0,0
2020-05-18 00:00:00+02:00,10683.8603515625,11089.5,10677.51953125,11058.8701171875,118984900,0,0
2020-05-19 00:00:00+02:00,11200.919921875,11201.1796875,10936.0703125,11075.2900390625,125543400,0,0
2020-05-20 00:00:00+02:00,11029.330078125,11246.91015625,10978.5703125,11223.7099609375,98827200,0,0
2020-05-21 00:00:00+02:00,11088.1201171875,11194.919921875,11036.91015625,11065.9296875,73570300,0,0
2020-05-22 00:00:00+02:00,10896.2802734375,11138.150390625,10867.169921875,11073.8701171875,86150600,0,0
2020-05-25 00:00:00+02:00,11186.0400390625,11391.2802734375,11118.1201171875,11391.2802734375,72133500,0,0
2020-05-26 00:00:00+02:00,11488.990234375,11544.349609375,11429.8798828125,11504.650390625,124580900,0,0
2020-05-27 00:00:00+02:00,11530.2001953125,11747.2001953125,11519.76953125,11657.6904296875,168966900,0,0
2020-05-28 00:00:00+02:00,11746.7802734375,11813.1396484375,11654.830078125,11781.1298828125,124127000,0,0
2020-05-29 00:00:00+02:00,11649.3701171875,11729.98046875,11575.740234375,11586.849609375,170600400,0,0
2020-06-02 00:00:00+02:00,11896.7001953125,12055.5703125,11850.33984375,12021.2802734375,143102700,0,0
2020-06-03 00:00:00+02:00,12147.1201171875,12507.41015625,12133.7001953125,12487.3603515625,152036900,0,0
2020-06-04 00:00:00+02:00,12390.0302734375,12558.240234375,12326.4404296875,12430.5595703125,138856600,0,0
2020-06-05 00:00:00+02:00,12565.16015625,12858.7900390625,12560.1904296875,12847.6796875,168928500,0,0
2020-06-08 00:00:00+02:00,12722.6796875,12913.1298828125,12670.9501953125,12819.58984375,140371700,0,0
2020-06-09 00:00:00+02:00,12859.830078125,12864.91015625,12502.4501953125,12617.990234375,145984300,0,0
2020-06-10 00:00:00+02:00,12719.150390625,12763.8896484375,12471.0595703125,12530.16015625,112489400,0,0
2020-06-11 00:00:00+02:00,12223.419921875,12301.9501953125,11970.2900390625,11970.2900390625,133278800,0,0
2020-06-12 00:00:00+02:00,11876.33984375,12172.6298828125,11828.66015625,11949.2802734375,118016300,0,0
2020-06-15 00:00:00+02:00,11661.3603515625,11968.0595703125,11597.8203125,11911.349609375,99879200,0,0
2020-06-16 00:00:00+02:00,12168.3701171875,12434.26953125,12132.7998046875,12315.66015625,122780400,0,0
